2.004000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+01,3.524087219238281250e+02,3.539882202148437500e+02,1.354425048828125000e+01,1.439475250244140625e+01,1.355973000000000000e+06,1.413999999999999892e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+01,3.598202209472656250e+02,3.611567382812500000e+02,1.111425018310546875e+01,1.184325027465820312e+01,1.356023000000000000e+06,2.674999999999999861e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+01,3.609137268066406250e+02,3.626147460937500000e+02,1.560975265502929688e+01,1.658175277709960938e+01,1.356041000000000000e+06,1.265000000000000065e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+01,3.612782287597656250e+02,3.626147460937500000e+02,1.354425048828125000e+01,1.415175247192382812e+01,1.357416000000000000e+06,2.737999999999999982e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.400000000000000000e+01,1.800000000000000000e+01,3.439037475585937500e+02,3.463337402343750000e+02,9.899250030517578125e+00,1.099275207519531250e+01,1.364568000000000000e+06,2.550999999999999882e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.400000000000000000e+01,1.800000000000000000e+01,3.729422302246093750e+02,3.737927246093750000e+02,1.342275238037109375e+01,1.439475250244140625e+01,1.364715000000000000e+06,2.694000000000000214e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,1.800000000000000000e+01,3.643157348632812500e+02,3.652877197265625000e+02,1.050675201416015625e+01,1.160025024414062500e+01,1.372031000000000000e+06,1.173999999999999913e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,1.800000000000000000e+01,3.465767211914062500e+02,3.496142272949218750e+02,1.074975204467773438e+01,1.147875213623046875e+01,1.372397000000000000e+06,4.074999999999999629e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,1.800000000000000000e+01,3.577547302246093750e+02,3.593342285156250000e+02,1.087125015258789062e+01,1.135725021362304688e+01,1.372481000000000000e+06,2.167999999999999788e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,1.800000000000000000e+01,3.616427307128906250e+02,3.633437194824218750e+02,9.656250000000000000e+00,1.062825012207031250e+01,1.373004000000000000e+06,2.118999999999999790e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.800000000000000000e+01,3.457262268066406250e+02,3.468197326660156250e+02,1.026375198364257812e+01,1.160025024414062500e+01,1.377560000000000000e+06,1.719999999999999958e-03
1.997000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+01,3.453617248535156250e+02,3.493712463378906250e+02,9.656250000000000000e+00,1.135725021362304688e+01,1.381418000000000000e+06,2.554999999999999979e-03
1.997000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+01,3.678392333984375000e+02,3.707552490234375000e+02,9.899250030517578125e+00,1.172175216674804688e+01,1.381512000000000000e+06,1.549000000000000030e-03
1.997000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+01,3.733067321777343750e+02,3.754937438964843750e+02,1.111425018310546875e+01,1.208625030517578125e+01,1.381524000000000000e+06,1.680000000000000070e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.800000000000000000e+01,3.592127380371093750e+02,3.609137268066406250e+02,1.621725082397460938e+01,1.743225097656250000e+01,1.381571000000000000e+06,1.196999999999999930e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.800000000000000000e+01,3.613997192382812500e+02,3.623717346191406250e+02,1.646025085449218750e+01,1.755374908447265625e+01,1.381578000000000000e+06,1.526000000000000013e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.800000000000000000e+01,3.511937255859375000e+02,3.527732238769531250e+02,1.597425079345703125e+01,1.755374908447265625e+01,1.382049000000000000e+06,1.340999999999999961e-03
1.997000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+01,3.528947448730468750e+02,3.541097412109375000e+02,1.147875213623046875e+01,1.208625030517578125e+01,1.382271000000000000e+06,1.978999999999999856e-03
1.997000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+01,3.545957336425781250e+02,3.564182434082031250e+02,1.172175216674804688e+01,1.317975234985351562e+01,1.382308000000000000e+06,2.145999999999999904e-03
1.997000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+01,3.526517333984375000e+02,3.538667297363281250e+02,1.026375198364257812e+01,1.123575210571289062e+01,1.383110000000000000e+06,2.508999999999999946e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.800000000000000000e+01,3.626147460937500000e+02,3.639512329101562500e+02,1.670325088500976562e+01,1.767525100708007812e+01,1.383438000000000000e+06,1.152000000000000029e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.700000000000000000e+01,1.800000000000000000e+01,3.705122375488281250e+02,3.730637207031250000e+02,8.927249908447265625e+00,1.172175216674804688e+01,1.388103000000000000e+06,1.930999999999999991e-03
1.997000000000000000e+03,6.000000000000000000e+00,7.000000000000000000e+00,1.800000000000000000e+01,3.651662292480468750e+02,3.671102294921875000e+02,1.038525009155273438e+01,1.269375228881835938e+01,1.388784000000000000e+06,2.004000000000000139e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.700000000000000000e+01,1.800000000000000000e+01,3.713627319335937500e+02,3.734282226562500000e+02,1.160025024414062500e+01,1.281525039672851562e+01,1.391775000000000000e+06,2.638000000000000154e-03
1.997000000000000000e+03,6.000000000000000000e+00,8.000000000000000000e+00,1.800000000000000000e+01,3.464552307128906250e+02,3.480347290039062500e+02,9.656250000000000000e+00,1.050675201416015625e+01,1.395641000000000000e+06,2.380999999999999870e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01,3.660167236328125000e+02,3.673532409667968750e+02,1.196475219726562500e+01,1.245075225830078125e+01,1.397314000000000000e+06,1.557000000000000007e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01,3.459692382812500000e+02,3.474272460937500000e+02,1.014225006103515625e+01,1.123575210571289062e+01,1.397641000000000000e+06,2.063999999999999863e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01,3.511937255859375000e+02,3.527732238769531250e+02,1.184325027465820312e+01,1.245075225830078125e+01,1.398071000000000000e+06,1.881999999999999992e-03
2.004000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01,3.538667297363281250e+02,3.556892395019531250e+02,1.293675231933593750e+01,1.390875244140625000e+01,1.398894000000000000e+06,1.417999999999999990e-03
1.997000000000000000e+03,6.000000000000000000e+00,9.000000000000000000e+00,1.800000000000000000e+01,3.686897277832031250e+02,3.702692260742187500e+02,1.342275238037109375e+01,1.403025054931640625e+01,1.404047000000000000e+06,1.781000000000000031e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,3.469412231445312500e+02,3.485207214355468750e+02,9.899250030517578125e+00,1.172175216674804688e+01,1.411128000000000000e+06,2.575000000000000032e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+01,1.800000000000000000e+01,3.652877197265625000e+02,3.662597351074218750e+02,1.475925064086914062e+01,1.585275268554687500e+01,1.411616000000000000e+06,1.606000000000000006e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,3.567827453613281250e+02,3.594557189941406250e+02,1.633875274658203125e+01,1.755374908447265625e+01,1.411648000000000000e+06,1.526000000000000013e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,3.629792480468750000e+02,3.640727233886718750e+02,1.573125076293945312e+01,1.670325088500976562e+01,1.411698000000000000e+06,1.293000000000000095e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,3.686897277832031250e+02,3.699047241210937500e+02,1.330125045776367188e+01,1.451625061035156250e+01,1.411763000000000000e+06,1.606999999999999922e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.100000000000000000e+01,1.800000000000000000e+01,3.509507446289062500e+02,3.521657409667968750e+02,1.123575210571289062e+01,1.232925033569335938e+01,1.412235000000000000e+06,1.474999999999999966e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,3.487637329101562500e+02,3.502217407226562500e+02,1.317975234985351562e+01,1.415175247192382812e+01,1.412679000000000000e+06,2.054999999999999969e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,3.657737426757812500e+02,3.683252258300781250e+02,1.026375198364257812e+01,1.099275207519531250e+01,1.413070000000000000e+06,2.278000000000000077e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.100000000000000000e+01,1.800000000000000000e+01,3.498572387695312500e+02,3.513152465820312500e+02,1.099275207519531250e+01,1.172175216674804688e+01,1.419091000000000000e+06,2.162999999999999992e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.100000000000000000e+01,1.800000000000000000e+01,3.691757202148437500e+02,3.703907470703125000e+02,1.257225036621093750e+01,1.330125045776367188e+01,1.419598000000000000e+06,1.828999999999999897e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.200000000000000000e+01,1.800000000000000000e+01,3.711197204589843750e+02,3.736712341308593750e+02,1.281525039672851562e+01,1.500225067138671875e+01,1.424353000000000000e+06,1.726000000000000104e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.200000000000000000e+01,1.800000000000000000e+01,3.575117187500000000e+02,3.588482360839843750e+02,1.317975234985351562e+01,1.366575241088867188e+01,1.425450000000000000e+06,1.010999999999999963e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+01,3.460907287597656250e+02,3.485207214355468750e+02,9.899250030517578125e+00,1.147875213623046875e+01,1.429214000000000000e+06,2.788999999999999813e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,3.490067443847656250e+02,3.499787292480468750e+02,1.403025054931640625e+01,1.536675262451171875e+01,1.429923000000000000e+06,1.613000000000000067e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.200000000000000000e+01,1.800000000000000000e+01,3.598202209472656250e+02,3.612782287597656250e+02,1.403025054931640625e+01,1.475925064086914062e+01,1.430670000000000000e+06,1.719000000000000042e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+01,3.560537414550781250e+02,3.582407226562500000e+02,1.062825012207031250e+01,1.160025024414062500e+01,1.431923000000000000e+06,1.734000000000000081e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+01,3.665027465820312500e+02,3.680822448730468750e+02,1.463775253295898438e+01,1.597425079345703125e+01,1.432444000000000000e+06,1.722999999999999922e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+01,3.588482360839843750e+02,3.596987304687500000e+02,1.257225036621093750e+01,1.366575241088867188e+01,1.432916000000000000e+06,9.940000000000000918e-04
2.004000000000000000e+03,6.000000000000000000e+00,2.300000000000000000e+01,1.800000000000000000e+01,3.677177429199218750e+02,3.686897277832031250e+02,9.777751922607421875e+00,1.074975204467773438e+01,1.440394000000000000e+06,2.505999999999999981e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.300000000000000000e+01,1.800000000000000000e+01,3.723347167968750000e+02,3.736712341308593750e+02,1.172175216674804688e+01,1.245075225830078125e+01,1.441008000000000000e+06,2.897999999999999968e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.400000000000000000e+01,1.800000000000000000e+01,3.701477355957031250e+02,3.747647399902343750e+02,1.074975204467773438e+01,1.220775222778320312e+01,1.441029000000000000e+06,1.988999999999999883e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,1.800000000000000000e+01,3.723347167968750000e+02,3.745217285156250000e+02,9.413249969482421875e+00,1.038525009155273438e+01,1.447741000000000000e+06,2.520999999999999804e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,1.800000000000000000e+01,3.476702270507812500e+02,3.490067443847656250e+02,1.245075225830078125e+01,1.330125045776367188e+01,1.449906000000000000e+06,2.491999999999999858e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.400000000000000000e+01,1.800000000000000000e+01,3.569042358398437500e+02,3.579977416992187500e+02,1.463775253295898438e+01,1.536675262451171875e+01,1.449956000000000000e+06,2.145999999999999904e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.500000000000000000e+01,1.800000000000000000e+01,3.577547302246093750e+02,3.600632324218750000e+02,1.038525009155273438e+01,1.208625030517578125e+01,1.449978000000000000e+06,1.681999999999999901e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.400000000000000000e+01,1.800000000000000000e+01,3.607922363281250000e+02,3.624932250976562500e+02,1.172175216674804688e+01,1.208625030517578125e+01,1.450535000000000000e+06,2.382000000000000003e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.800000000000000000e+01,3.615212402343750000e+02,3.632222290039062500e+02,1.147875213623046875e+01,1.208625030517578125e+01,1.455766000000000000e+06,1.044000000000000006e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.800000000000000000e+01,3.708767395019531250e+02,3.730637207031250000e+02,1.038525009155273438e+01,1.135725021362304688e+01,1.456219000000000000e+06,1.515000000000000071e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.800000000000000000e+01,3.502217407226562500e+02,3.518012390136718750e+02,1.257225036621093750e+01,1.366575241088867188e+01,1.456514000000000000e+06,1.773000000000000053e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.600000000000000000e+01,1.800000000000000000e+01,3.672317199707031250e+02,3.680822448730468750e+02,1.172175216674804688e+01,1.245075225830078125e+01,1.457053000000000000e+06,1.397999999999999937e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.500000000000000000e+01,1.800000000000000000e+01,3.739142456054687500e+02,3.756152343750000000e+02,1.439475250244140625e+01,1.524525070190429688e+01,1.457786000000000000e+06,1.804000000000000048e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.500000000000000000e+01,1.800000000000000000e+01,3.525302429199218750e+02,3.544742431640625000e+02,1.257225036621093750e+01,1.330125045776367188e+01,1.458993000000000000e+06,2.194999999999999903e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.700000000000000000e+01,1.800000000000000000e+01,3.674747314453125000e+02,3.689327392578125000e+02,9.777751922607421875e+00,1.062825012207031250e+01,1.463467000000000000e+06,1.757000000000000098e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.700000000000000000e+01,1.800000000000000000e+01,3.520442199707031250e+02,3.536237182617187500e+02,9.899250030517578125e+00,1.038525009155273438e+01,1.464253000000000000e+06,1.712999999999999896e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.700000000000000000e+01,1.800000000000000000e+01,3.567827453613281250e+02,3.589697265625000000e+02,1.014225006103515625e+01,1.135725021362304688e+01,1.464842000000000000e+06,1.828999999999999897e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.700000000000000000e+01,1.800000000000000000e+01,3.668672485351562500e+02,3.679607238769531250e+02,1.403025054931640625e+01,1.488075256347656250e+01,1.465039000000000000e+06,1.110000000000000092e-03
1.999000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,3.474272460937500000e+02,3.486422424316406250e+02,1.087125015258789062e+01,1.208625030517578125e+01,1.465854000000000000e+06,2.445999999999999824e-03
1.999000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,3.491282348632812500e+02,3.503432312011718750e+02,1.147875213623046875e+01,1.281525039672851562e+01,1.465871000000000000e+06,1.688000000000000047e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.600000000000000000e+01,1.800000000000000000e+01,3.708767395019531250e+02,3.723347167968750000e+02,1.390875244140625000e+01,1.451625061035156250e+01,1.465902000000000000e+06,2.178999999999999947e-03
1.999000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,3.539882202148437500e+02,3.555677490234375000e+02,1.062825012207031250e+01,1.123575210571289062e+01,1.465923000000000000e+06,2.054999999999999969e-03
1.999000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,3.694187316894531250e+02,3.708767395019531250e+02,1.160025024414062500e+01,1.245075225830078125e+01,1.466022000000000000e+06,1.165999999999999936e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01,3.543527221679687500e+02,3.559322204589843750e+02,1.427325057983398438e+01,1.573125076293945312e+01,1.470604000000000000e+06,1.500999999999999947e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.700000000000000000e+01,1.800000000000000000e+01,3.479132385253906250e+02,3.514367370605468750e+02,1.087125015258789062e+01,1.184325027465820312e+01,1.470668000000000000e+06,2.122999999999999887e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01,3.696617431640625000e+02,3.709982299804687500e+02,1.208625030517578125e+01,1.269375228881835938e+01,1.470674000000000000e+06,1.600999999999999993e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.700000000000000000e+01,1.800000000000000000e+01,3.498572387695312500e+02,3.516797485351562500e+02,1.354425048828125000e+01,1.488075256347656250e+01,1.471037000000000000e+06,2.138999999999999842e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01,3.477917480468750000e+02,3.497357177734375000e+02,1.160025024414062500e+01,1.196475219726562500e+01,1.471398000000000000e+06,2.249999999999999830e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.800000000000000000e+01,3.537452392578125000e+02,3.555677490234375000e+02,1.269375228881835938e+01,1.342275238037109375e+01,1.471437000000000000e+06,2.317000000000000049e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.700000000000000000e+01,1.800000000000000000e+01,3.564182434082031250e+02,3.578762207031250000e+02,1.427325057983398438e+01,1.512375259399414062e+01,1.471450000000000000e+06,1.683999999999999950e-03
1.999000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,3.578762207031250000e+02,3.592127380371093750e+02,1.354425048828125000e+01,1.439475250244140625e+01,1.475011000000000000e+06,1.902000000000000045e-03
1.999000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,3.657737426757812500e+02,3.679607238769531250e+02,1.062825012207031250e+01,1.135725021362304688e+01,1.475063000000000000e+06,1.670999999999999959e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.800000000000000000e+01,1.800000000000000000e+01,3.669887390136718750e+02,3.686897277832031250e+02,9.656250000000000000e+00,1.074975204467773438e+01,1.476989000000000000e+06,2.145999999999999904e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.800000000000000000e+01,1.800000000000000000e+01,3.658952331542968750e+02,3.669887390136718750e+02,1.111425018310546875e+01,1.184325027465820312e+01,1.477854000000000000e+06,1.856999999999999927e-03
1.997000000000000000e+03,6.000000000000000000e+00,1.900000000000000000e+01,1.800000000000000000e+01,3.680822448730468750e+02,3.694187316894531250e+02,1.366575241088867188e+01,1.463775253295898438e+01,1.479185000000000000e+06,1.049999999999999935e-03
1.999000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+00,1.800000000000000000e+01,3.556892395019531250e+02,3.598202209472656250e+02,1.184325027465820312e+01,1.342275238037109375e+01,1.483698000000000000e+06,1.484999999999999992e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.900000000000000000e+01,1.800000000000000000e+01,3.668672485351562500e+02,3.689327392578125000e+02,9.413249969482421875e+00,1.074975204467773438e+01,1.483971000000000000e+06,2.249000000000000131e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.900000000000000000e+01,1.800000000000000000e+01,3.697832336425781250e+02,3.716057434082031250e+02,1.026375198364257812e+01,1.111425018310546875e+01,1.483983000000000000e+06,2.102000000000000136e-03
2.004000000000000000e+03,6.000000000000000000e+00,2.900000000000000000e+01,1.800000000000000000e+01,3.717272338867187500e+02,3.741572265625000000e+02,1.014225006103515625e+01,1.147875213623046875e+01,1.484004000000000000e+06,2.023000000000000059e-03
1.999000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+00,1.800000000000000000e+01,3.479132385253906250e+02,3.488852233886718750e+02,1.390875244140625000e+01,1.463775253295898438e+01,1.484046000000000000e+06,2.428000000000000037e-03
