,stormid,year,month,day,hour,llon,ulon,llat,ulat,centlon,centlat,area,mean_olr
97,1586831.0,1999,6,14,0,366.62424,368.93274,10.87125,11.84325,368.93274,11.84325,8496,0.002030
98,1587885.0,1999,6,14,0,366.50275,367.59622,11.235752,12.450752,367.59622,12.450752,7632,0.002331
99,1587838.0,1999,6,14,0,356.05374,358.96973,12.207752,13.5442505,358.96973,13.5442505,11952,0.001534
100,1588916.0,1999,6,14,0,366.13824,367.11023,10.87125,12.57225,367.11023,12.57225,10512,0.002251
101,1579702.0,1999,6,14,0,347.42725,348.52072,10.749752,11.235752,348.52072,11.235752,5616,0.002654
102,1587873.0,1999,6,14,0,363.58673,364.80173,9.534752,10.263752,364.80173,10.263752,5328,0.002413
103,1589121.0,1999,6,14,0,359.57724,360.42773,11.84325,12.81525,360.42773,12.81525,5760,0.002603
104,1590531.0,1999,6,14,0,356.41824,357.14725,13.179752,14.030251,357.14725,14.030251,5328,0.000895
105,1589858.0,1999,6,14,0,363.70822,365.28772,12.08625,12.81525,365.28772,12.81525,6192,0.002515
106,1592654.0,1999,6,15,0,351.31525,352.28723,9.89925,10.62825,352.28723,10.62825,5040,0.001352
107,1595816.0,1999,6,15,0,370.14774,372.69922,11.235752,11.721752,372.69922,11.721752,7776,0.002011
108,1596836.0,1999,6,15,0,360.18472,361.52124,12.936752,13.422752,361.52124,13.422752,5040,0.001957
109,1596322.0,1999,6,15,0,366.62424,367.47473,11.84325,12.57225,367.47473,12.57225,5040,0.001853
110,1596845.0,1999,6,15,0,368.44672,369.54022,11.35725,12.08625,369.54022,12.08625,5616,0.002390
111,1590529.0,1999,6,15,0,353.01624,355.32474,9.291752,10.020752,355.32474,10.020752,8208,0.002497
112,1598986.0,1999,6,15,0,367.47473,368.56824,10.62825,11.964752,368.56824,11.964752,6192,0.001958
113,1598749.0,1999,6,15,0,349.97873,351.07224,12.693752,13.179752,351.07224,13.179752,5040,0.001883
114,1595834.0,1999,6,15,0,372.45624,374.52173,9.41325,10.87125,374.52173,10.87125,19728,0.001742
115,1591905.0,1999,6,15,0,351.92273,353.01624,12.08625,12.693752,353.01624,12.693752,5472,0.001732
116,1606078.0,1999,6,16,0,357.14725,358.24072,13.5442505,14.637753,358.24072,14.637753,5040,0.001374
117,1606605.0,1999,6,16,0,355.68924,357.14725,13.05825,14.3947525,357.14725,14.3947525,6480,0.001751
118,1607051.0,1999,6,16,0,347.06274,349.00674,11.235752,12.207752,349.00674,12.207752,9216,0.002260
119,1607114.0,1999,6,16,0,357.02573,359.69873,12.207752,14.516251,359.69873,14.516251,21024,0.001959
120,1607917.0,1999,6,16,0,354.35272,355.56775,13.5442505,14.030251,355.56775,14.030251,5040,0.002355
121,1608835.0,1999,6,16,0,357.51172,359.82022,13.5442505,14.637753,359.82022,14.637753,10944,0.001711
122,1609281.0,1999,6,16,0,346.09073,347.18423,10.749752,11.84325,347.18423,11.84325,6624,0.002504
123,1602366.0,1999,6,16,0,365.65222,366.50275,8.92725,10.14225,366.50275,10.14225,6768,0.001181
124,1615754.0,1999,6,17,0,361.39972,363.34372,12.81525,13.908752,363.34372,13.908752,8496,0.001862
125,1616721.0,1999,6,17,0,351.31525,352.89474,14.030251,14.759251,352.89474,14.759251,6624,0.001344
126,1615789.0,1999,6,17,0,366.38123,367.23172,12.693752,13.422752,367.23172,13.422752,5472,0.002845
127,1609973.0,1999,6,17,0,351.80124,353.01624,12.32925,13.422752,353.01624,13.422752,7488,0.003265
128,1611987.0,1999,6,17,0,354.35272,356.41824,10.020752,11.60025,356.41824,11.60025,17856,0.001850
129,1619172.0,1999,6,18,0,345.84775,346.94122,11.478752,12.936752,346.94122,12.936752,7632,0.002412
130,1619879.0,1999,6,18,0,355.93222,357.14725,11.478752,12.32925,357.14725,12.32925,6192,0.001199
131,1622003.0,1999,6,18,0,344.63272,345.84775,10.020752,10.749752,345.84775,10.749752,5040,0.003870
132,1624815.0,1999,6,18,0,347.79175,349.24973,11.11425,11.478752,349.24973,11.478752,5040,0.002787
133,1624800.0,1999,6,18,0,345.60474,347.67023,9.65625,11.235752,347.67023,11.235752,10512,0.002524
134,1626525.0,1999,6,18,0,360.30624,361.52124,11.478752,12.207752,361.52124,12.207752,5760,0.002835
135,1620202.0,1999,6,18,0,347.91324,349.73572,13.30125,14.030251,349.73572,14.030251,8496,0.001857
136,1617568.0,1999,6,18,0,353.50223,355.68924,8.68425,10.020752,355.68924,10.020752,11376,0.001571
137,1634267.0,1999,6,19,0,345.60474,347.18423,13.422752,14.880753,347.18423,14.880753,9792,0.001876
138,1635785.0,1999,6,19,0,361.88574,363.34372,9.65625,10.38525,363.34372,10.38525,5328,0.002234
139,1635348.0,1999,6,19,0,347.18423,348.88522,14.516251,15.123753,348.88522,15.123753,6480,0.001605
140,1634866.0,1999,6,19,0,347.91324,350.46472,15.123753,16.338753,350.46472,16.338753,12384,0.001598
141,1628883.0,1999,6,19,0,344.26822,346.45523,9.291752,10.263752,346.45523,10.263752,6336,0.006836
142,1628890.0,1999,6,19,0,346.21222,347.30573,15.366753,16.21725,347.30573,16.21725,5616,0.002331
143,1643069.0,1999,6,20,0,367.83923,369.29724,9.777752,10.87125,369.29724,10.87125,5040,0.002784
144,1643017.0,1999,6,20,0,352.28723,353.50223,12.81525,13.665752,353.50223,13.665752,5184,0.002234
145,1644117.0,1999,6,20,0,348.03473,349.37125,11.964752,12.57225,349.37125,12.57225,5040,0.001544
146,1643070.0,1999,6,20,0,366.62424,368.08224,11.478752,12.32925,368.08224,12.32925,7200,0.002215
147,1643780.0,1999,6,20,0,346.09073,347.30573,10.263752,10.992752,347.30573,10.992752,6048,0.003141
148,1644749.0,1999,6,20,0,353.38074,354.83875,10.992752,11.478752,354.83875,11.478752,5472,0.001898
149,1644482.0,1999,6,20,0,367.59622,368.81122,10.62825,11.35725,368.81122,11.35725,5760,0.001405
150,1645784.0,1999,6,21,0,346.69824,347.54874,11.35725,12.450752,347.54874,12.450752,5472,0.002077
151,1645234.0,1999,6,21,0,347.91324,349.61423,8.92725,10.263752,349.61423,10.263752,8064,0.003363
152,1646045.0,1999,6,21,0,343.41772,345.84775,11.11425,12.207752,345.84775,12.207752,9648,0.001644
153,1644741.0,1999,6,21,0,344.87573,346.33374,9.41325,10.14225,346.33374,10.14225,8640,0.001138
154,1651080.0,1999,6,21,0,362.97925,364.80173,12.08625,12.693752,364.80173,12.693752,5472,0.002805
155,1651067.0,1999,6,21,0,361.15674,362.25024,10.38525,11.964752,362.25024,11.964752,7488,0.002701
156,1651390.0,1999,6,21,0,352.16574,353.25925,10.020752,10.749752,353.25925,10.749752,5616,0.002702
157,1651601.0,1999,6,22,0,372.82074,374.76474,10.506752,11.35725,374.76474,11.35725,6912,0.002250
158,1657183.0,1999,6,22,0,368.56824,370.51224,11.721752,12.81525,370.51224,12.81525,8496,0.001524
159,1658074.0,1999,6,22,0,360.30624,361.52124,15.731251,16.824749,361.52124,16.824749,6912,0.001793
160,1658389.0,1999,6,22,0,368.20374,370.39075,10.38525,10.749752,370.39075,10.749752,5328,0.003035
161,1659054.0,1999,6,22,0,369.54022,370.51224,11.60025,13.179752,370.51224,13.179752,7200,0.001654
162,1658487.0,1999,6,22,0,353.13773,353.98822,13.05825,14.516251,353.98822,14.516251,5760,0.001520
