,stormid,year,month,day,hour,llon,ulon,llat,ulat,centlon,centlat,area,mean_olr
0,1045577.0,1997,6,1,0,350.46472,351.55823,10.749752,11.60025,351.55823,11.60025,5616,0.003249
1,1044080.0,1997,6,1,0,353.38074,354.96024,11.235752,12.450752,354.96024,12.450752,9360,0.002432
2,1046568.0,1997,6,1,0,354.59573,355.68924,12.693752,13.5442505,355.68924,13.5442505,6768,0.002259
3,1044071.0,1997,6,1,0,352.89474,353.86673,11.478752,12.207752,353.86673,12.207752,5328,0.001842
4,1038117.0,1997,6,1,0,359.33423,360.30624,11.11425,12.81525,360.30624,12.81525,10080,0.002128
5,1040380.0,1997,6,1,0,357.87622,359.57724,10.87125,13.05825,359.57724,13.05825,13392,0.001949
6,1046903.0,1997,6,1,0,352.04422,353.01624,10.263752,10.992752,353.01624,10.992752,5040,0.004876
7,1041138.0,1997,6,1,0,358.36224,359.09125,10.749752,11.964752,359.09125,11.964752,6480,0.001973
8,1047441.0,1997,6,2,0,346.69824,348.03473,9.534752,10.263752,348.03473,10.263752,6912,0.002824
9,1052677.0,1997,6,2,0,356.78275,357.99774,14.3947525,15.123753,357.99774,15.123753,5472,0.002111
10,1051013.0,1997,6,2,0,365.89523,368.08224,9.65625,10.62825,368.08224,10.62825,6768,0.002347
11,1049245.0,1997,6,2,0,341.83823,345.36172,8.68425,10.38525,345.36172,10.38525,26784,0.002950
12,1053072.0,1997,6,2,0,356.90424,357.99774,13.5442505,14.3947525,357.99774,14.3947525,5184,0.003148
13,1046669.0,1997,6,2,0,346.81973,348.03473,9.89925,10.506752,348.03473,10.506752,5184,0.003787
14,1046891.0,1997,6,2,0,349.24973,351.55823,9.048752,10.263752,351.55823,10.263752,11376,0.003304
15,1059437.0,1997,6,3,0,359.33423,360.79224,13.179752,14.030251,360.79224,14.030251,6624,0.001530
16,1058399.0,1997,6,3,0,361.88574,363.58673,11.478752,12.32925,363.58673,12.32925,5328,0.001746
17,1058370.0,1997,6,3,0,356.29672,357.14725,9.41325,10.14225,357.14725,10.14225,5184,0.002856
18,1059759.0,1997,6,3,0,353.74524,355.81073,9.048752,10.14225,355.81073,10.14225,11808,0.005256
19,1059406.0,1997,6,3,0,354.47424,355.56775,14.3947525,15.366753,355.56775,15.366753,7056,0.002263
20,1059493.0,1997,6,3,0,373.54974,374.88623,11.60025,12.57225,374.88623,12.57225,6624,0.001965
21,1060785.0,1997,6,3,0,357.39023,358.84824,12.08625,12.936752,358.84824,12.936752,6624,0.002303
22,1054250.0,1997,6,3,0,354.83875,355.81073,9.89925,10.87125,355.81073,10.87125,5472,0.002608
23,1062092.0,1997,6,4,0,354.59573,356.05374,10.87125,12.08625,356.05374,12.08625,11664,0.001946
24,1065700.0,1997,6,4,0,351.43674,353.01624,14.151752,14.880753,353.01624,14.880753,8784,0.001871
25,1066052.0,1997,6,4,0,371.72723,372.94223,13.665752,14.516251,372.94223,14.516251,5616,0.002715
26,1062436.0,1997,6,4,0,351.55823,353.01624,10.749752,11.721752,353.01624,11.721752,6192,0.002485
27,1061597.0,1997,6,4,0,355.08173,356.53973,8.805752,10.263752,356.53973,10.263752,11520,0.003698
28,1067327.0,1997,6,4,0,370.99823,371.84872,13.179752,14.880753,371.84872,14.880753,10224,0.002579
29,1064416.0,1997,6,4,0,372.09174,374.27875,12.81525,14.759251,374.27875,14.759251,24768,0.002481
30,1061348.0,1997,6,4,0,353.25925,354.71722,12.693752,13.5442505,354.71722,13.5442505,5616,0.002098
31,1071228.0,1997,6,5,0,348.15622,349.49274,11.721752,12.693752,349.49274,12.693752,8352,0.002432
32,1071282.0,1997,6,5,0,361.39972,362.49323,10.87125,11.60025,362.49323,11.60025,5184,0.002970
33,1067922.0,1997,6,5,0,363.70822,365.28772,9.291752,10.38525,365.28772,10.38525,8784,0.002777
34,1071287.0,1997,6,5,0,363.34372,364.43723,11.235752,11.964752,364.43723,11.964752,5328,0.001743
35,1074082.0,1997,6,6,0,365.65222,368.20374,14.030251,15.123753,368.20374,15.123753,15840,0.004439
36,1075849.0,1997,6,6,0,360.18472,361.15674,13.05825,14.273251,361.15674,14.273251,7200,0.002634
37,1075877.0,1997,6,6,0,364.19424,366.50275,11.964752,13.05825,366.50275,13.05825,10512,0.002239
38,1078470.0,1997,6,6,0,368.68973,369.90472,10.506752,11.35725,369.90472,11.35725,5472,0.001419
39,1075349.0,1997,6,6,0,370.14774,371.97025,10.14225,11.84325,371.97025,11.84325,15264,0.002954
40,1076758.0,1997,6,6,0,367.11023,368.68973,14.151752,15.123753,368.68973,15.123753,8784,0.001522
41,1075351.0,1997,6,6,0,368.32523,369.90472,15.609753,16.70325,369.90472,16.70325,7344,0.002334
42,1076905.0,1997,6,6,0,361.64273,362.97925,16.095753,17.31075,362.97925,17.31075,9648,0.003004
43,1076945.0,1997,6,6,0,370.14774,371.48422,10.62825,11.235752,371.48422,11.235752,6768,0.003098
44,1076475.0,1997,6,6,0,372.57773,373.54974,11.60025,12.207752,373.54974,12.207752,5328,0.002566
45,1078748.0,1997,6,6,0,370.51224,371.48422,8.92725,10.020752,371.48422,10.020752,5184,0.005094
46,1077668.0,1997,6,7,0,357.75473,359.33423,8.562752,10.263752,359.33423,10.263752,16704,0.003601
47,1079895.0,1997,6,7,0,365.16623,366.62424,11.60025,12.450752,366.62424,12.450752,8064,0.002282
48,1084063.0,1997,6,7,0,354.23123,355.44623,13.7872505,14.759251,355.44623,14.759251,5040,0.002130
49,1083072.0,1997,6,7,0,355.08173,356.29672,10.749752,12.08625,356.29672,12.08625,8208,0.002104
50,1083422.0,1997,6,7,0,356.66122,357.87622,13.7872505,14.759251,357.87622,14.759251,5760,0.001507
51,1081441.0,1997,6,7,0,359.94174,362.61475,10.263752,12.936752,362.61475,12.936752,30960,0.002283
52,1084100.0,1997,6,7,0,363.22223,364.68024,10.749752,11.60025,364.68024,11.60025,7200,0.003010
53,1083148.0,1997,6,7,0,372.45624,374.76474,10.14225,10.749752,374.76474,10.749752,5616,0.002460
54,1081981.0,1997,6,7,0,358.48373,360.30624,11.721752,12.81525,360.30624,12.81525,6480,0.002419
55,1082516.0,1997,6,7,0,354.71722,355.44623,12.57225,13.5442505,355.44623,13.5442505,5184,0.002878
56,1082559.0,1997,6,7,0,360.91373,362.85773,10.62825,11.235752,362.85773,11.235752,5184,0.002422
57,1081454.0,1997,6,7,0,372.69922,374.03574,9.534752,10.020752,374.03574,10.020752,5472,0.003515
58,1085164.0,1997,6,7,0,358.84824,359.94174,12.693752,13.5442505,359.94174,13.5442505,5904,0.001940
59,1085014.0,1997,6,7,0,356.78275,357.87622,14.637753,16.338753,357.87622,16.338753,6336,0.002647
60,1079191.0,1997,6,7,0,368.81122,369.90472,11.11425,12.207752,369.90472,12.207752,6336,0.001543
61,1079077.0,1997,6,7,0,358.60522,359.69873,16.824749,17.918251,359.69873,17.918251,6480,0.001199
62,1091877.0,1997,6,8,0,349.97873,351.31525,10.87125,11.721752,351.31525,11.721752,5616,0.002779
63,1091422.0,1997,6,8,0,351.55823,352.65173,11.478752,12.450752,352.65173,12.450752,5040,0.001867
64,1090041.0,1997,6,8,0,368.44672,370.26923,9.291752,10.14225,370.26923,10.14225,6192,0.004079
65,1093301.0,1997,6,8,0,351.19373,352.40872,12.450752,14.3947525,352.40872,14.3947525,9504,0.002131
66,1085801.0,1997,6,8,0,361.64273,362.61475,12.08625,12.693752,362.61475,12.693752,5184,0.002468
67,1086048.0,1997,6,8,0,353.01624,354.59573,15.609753,16.94625,354.59573,16.94625,5760,0.002421
68,1097445.0,1997,6,9,0,350.82922,352.04422,9.534752,10.38525,352.04422,10.38525,5616,0.002478
69,1096280.0,1997,6,9,0,351.55823,352.77322,10.87125,12.450752,352.77322,12.450752,7632,0.002338
70,1103575.0,1997,6,10,0,351.31525,352.65173,13.665752,15.002251,352.65173,15.002251,9072,0.001503
71,1109642.0,1997,6,11,0,346.81973,348.39923,10.38525,11.235752,348.39923,11.235752,7344,0.005458
72,1109293.0,1997,6,11,0,364.80173,366.38123,15.002251,16.581753,366.38123,16.581753,12240,0.002698
73,1110299.0,1997,6,11,0,368.44672,370.14774,11.964752,12.81525,370.14774,12.81525,7632,0.002304
74,1108757.0,1997,6,11,0,366.13824,367.59622,16.581753,17.55375,367.59622,17.55375,6768,0.001832
75,1117147.0,1997,6,12,0,347.91324,348.76373,10.38525,11.478752,348.76373,11.478752,6048,0.001787
76,1118129.0,1997,6,12,0,369.54022,371.11972,13.05825,13.665752,371.11972,13.665752,5904,0.002348
77,1118413.0,1997,6,12,0,361.03522,362.37173,16.70325,17.18925,362.37173,17.18925,5328,0.001933
78,1114091.0,1997,6,12,0,353.62372,354.35272,13.05825,13.7872505,354.35272,13.7872505,5616,0.001891
79,1123512.0,1997,6,13,0,345.48325,347.30573,9.65625,11.235752,347.30573,11.235752,13104,0.002564
80,1124436.0,1997,6,13,0,347.06274,348.64224,10.38525,11.235752,348.64224,11.235752,7776,0.002525
81,1125707.0,1997,6,13,0,356.05374,358.48373,13.7872505,15.366753,358.48373,15.366753,11232,0.002736
82,1123551.0,1997,6,13,0,357.51172,358.84824,13.422752,14.3947525,358.84824,14.3947525,7056,0.002600
83,1123525.0,1997,6,13,0,348.64224,349.85724,10.62825,11.478752,349.85724,11.478752,5040,0.003398
84,1124011.0,1997,6,13,0,358.48373,359.69873,15.123753,15.974251,359.69873,15.974251,5184,0.002332
85,1123967.0,1997,6,13,0,349.61423,351.67975,9.048752,10.14225,351.67975,10.14225,9360,0.002383
86,1126753.0,1997,6,13,0,356.53973,357.51172,12.936752,13.7872505,357.51172,13.7872505,5328,0.003159
87,1127003.0,1997,6,13,0,357.63324,358.48373,12.936752,14.151752,358.48373,14.151752,5760,0.001833
88,1130406.0,1997,6,14,0,353.25925,354.47424,9.17025,10.38525,354.47424,10.38525,6912,0.002207
89,1131192.0,1997,6,14,0,356.78275,357.75473,11.964752,13.179752,357.75473,13.179752,5040,0.003365
90,1130433.0,1997,6,14,0,357.02573,357.99774,10.263752,11.11425,357.99774,11.11425,5040,0.003270
91,1130856.0,1997,6,14,0,357.14725,358.48373,12.207752,13.30125,358.48373,13.30125,5616,0.001566
92,1126546.0,1997,6,14,0,353.01624,353.86673,10.020752,10.62825,353.86673,10.62825,5040,0.002126
93,1131811.0,1997,6,14,0,358.84824,359.69873,11.478752,12.32925,359.69873,12.32925,5616,0.003594
94,1127504.0,1997,6,14,0,354.96024,356.29672,11.964752,12.57225,356.29672,12.57225,7056,0.003614
95,1127848.0,1997,6,14,0,351.92273,353.38074,12.450752,13.665752,353.38074,13.665752,5904,0.002204
96,1132992.0,1997,6,15,0,372.94223,374.15723,10.020752,10.992752,374.15723,10.992752,7200,0.002483
97,1136289.0,1997,6,15,0,357.02573,358.36224,9.534752,10.38525,358.36224,10.38525,5040,0.004772
98,1135798.0,1997,6,15,0,358.72675,360.06323,10.020752,10.749752,360.06323,10.749752,5904,0.005164
99,1137858.0,1997,6,15,0,360.54922,361.27823,10.020752,11.35725,361.27823,11.35725,5184,0.001671
100,1135410.0,1997,6,15,0,367.71774,368.44672,16.095753,17.432251,368.44672,17.432251,6336,0.001781
101,1136764.0,1997,6,15,0,368.93274,371.36273,11.721752,13.665752,371.36273,13.665752,18720,0.002403
102,1135420.0,1997,6,15,0,369.41873,370.75525,10.749752,11.721752,370.75525,11.721752,6336,0.001966
103,1136265.0,1997,6,15,0,351.92273,353.50223,16.94625,17.55375,353.50223,17.55375,5472,0.001499
104,1136772.0,1997,6,15,0,370.39075,371.48422,12.450752,13.30125,371.48422,13.30125,5760,0.003084
105,1132366.0,1997,6,15,0,355.32474,356.78275,11.11425,12.32925,356.78275,12.32925,9648,0.001284
106,1137285.0,1997,6,15,0,369.17572,370.14774,13.908752,14.637753,370.14774,14.637753,6768,0.002525
107,1141142.0,1997,6,16,0,363.95123,365.16623,14.030251,14.880753,365.16623,14.880753,6192,0.002037
108,1144260.0,1997,6,16,0,360.54922,362.00723,9.65625,10.87125,362.00723,10.87125,11376,0.003277
109,1138808.0,1997,6,16,0,366.74573,368.32523,10.62825,11.478752,368.32523,11.478752,6480,0.001523
110,1143971.0,1997,6,16,0,347.54874,348.88522,10.62825,11.235752,348.88522,11.235752,5040,0.002876
111,1139940.0,1997,6,16,0,364.31573,365.53073,14.273251,15.731251,365.53073,15.731251,9216,0.002234
112,1142577.0,1997,6,17,0,373.54974,374.76474,10.38525,11.35725,374.76474,11.35725,7776,0.002492
113,1157442.0,1997,6,18,0,366.50275,369.17572,9.41325,11.478752,369.17572,11.478752,24480,0.002803
114,1157033.0,1997,6,18,0,363.10074,364.43723,9.534752,10.62825,364.43723,10.62825,6336,0.003020
115,1157352.0,1997,6,18,0,360.54922,361.64273,15.609753,16.70325,361.64273,16.70325,5328,0.002797
116,1159461.0,1997,6,18,0,361.39972,363.70822,15.366753,17.675251,363.70822,17.675251,15984,0.002662
117,1160966.0,1997,6,18,0,366.13824,367.83923,10.992752,12.207752,367.83923,12.207752,14112,0.002376
118,1166152.0,1997,6,19,0,350.82922,351.80124,14.759251,15.609753,351.80124,15.609753,5616,0.002721
119,1164605.0,1997,6,19,0,353.86673,355.68924,12.81525,13.5442505,355.68924,13.5442505,6192,0.002760
120,1165062.0,1997,6,19,0,368.44672,370.14774,9.291752,10.263752,370.14774,10.263752,6192,0.004410
121,1160072.0,1997,6,19,0,356.78275,357.99774,16.21725,17.18925,357.99774,17.18925,5328,0.003049
122,1167357.0,1997,6,19,0,350.10022,352.28723,11.964752,12.936752,352.28723,12.936752,8640,0.003567
123,1162682.0,1997,6,19,0,356.90424,358.11923,14.516251,15.366753,358.11923,15.366753,6912,0.001644
124,1171984.0,1997,6,20,0,354.59573,355.68924,12.207752,13.30125,355.68924,13.30125,6624,0.001797
125,1172008.0,1997,6,20,0,358.36224,359.45572,11.11425,11.964752,359.45572,11.964752,6192,0.001559
126,1172376.0,1997,6,20,0,351.07224,353.50223,11.11425,12.450752,353.50223,12.450752,7920,0.003130
127,1171996.0,1997,6,20,0,358.60522,359.69873,14.151752,15.123753,359.69873,15.123753,5760,0.002529
128,1165815.0,1997,6,20,0,356.17523,357.02573,13.05825,14.030251,357.02573,14.030251,6336,0.003759
129,1171950.0,1997,6,20,0,348.64224,350.34323,9.41325,11.11425,350.34323,11.11425,12528,0.003124
130,1174143.0,1997,6,20,0,354.71722,356.05374,10.749752,12.207752,356.05374,12.207752,10512,0.004230
131,1173898.0,1997,6,20,0,357.02573,358.36224,12.450752,13.30125,358.36224,13.30125,6768,0.003334
132,1173988.0,1997,6,20,0,357.75473,359.09125,12.81525,13.908752,359.09125,13.908752,6768,0.002817
133,1169605.0,1997,6,20,0,347.79175,349.73572,10.992752,12.207752,349.73572,12.207752,12096,0.002172
134,1176776.0,1997,6,21,0,352.89474,354.35272,14.151752,14.880753,354.35272,14.880753,6336,0.002872
135,1179078.0,1997,6,21,0,346.69824,348.52072,9.777752,10.87125,348.52072,10.87125,9936,0.002614
136,1179103.0,1997,6,21,0,349.24973,350.34323,14.637753,15.366753,350.34323,15.366753,5184,0.002898
137,1178676.0,1997,6,21,0,349.61423,351.19373,10.020752,11.235752,351.19373,11.235752,11232,0.003029
138,1174669.0,1997,6,21,0,363.58673,366.25974,7.7122498,10.263752,366.25974,10.263752,29088,0.003286
139,1178287.0,1997,6,21,0,350.46472,351.43674,11.478752,13.05825,351.43674,13.05825,6768,0.002026
140,1179561.0,1997,6,21,0,354.47424,355.68924,9.65625,10.62825,355.68924,10.62825,6192,0.003773
141,1180636.0,1997,6,21,0,368.32523,369.17572,13.5442505,14.516251,369.17572,14.516251,6048,0.002723
142,1186149.0,1997,6,22,0,344.38974,345.36172,11.84325,12.450752,345.36172,12.450752,5760,0.003287
143,1186186.0,1997,6,22,0,353.13773,354.23123,15.852753,16.70325,354.23123,16.70325,5040,0.002564
144,1185150.0,1997,6,22,0,359.57724,361.76422,13.7872505,15.488251,361.76422,15.488251,20736,0.001729
145,1185117.0,1997,6,22,0,354.35272,355.93222,15.852753,16.824749,355.93222,16.824749,7056,0.001795
146,1186419.0,1997,6,22,0,355.20325,357.14725,9.777752,10.506752,357.14725,10.506752,6336,0.001900
147,1185121.0,1997,6,22,0,355.20325,356.90424,10.992752,11.60025,356.90424,11.60025,5616,0.003166
148,1185851.0,1997,6,22,0,354.71722,356.05374,9.17025,10.38525,356.05374,10.38525,7200,0.004137
149,1185810.0,1997,6,22,0,346.09073,347.91324,10.62825,11.60025,347.91324,11.60025,6480,0.002978
150,1186537.0,1997,6,22,0,367.59622,369.05423,14.516251,15.245251,369.05423,15.245251,5616,0.001789
151,1179691.0,1997,6,22,0,373.30673,374.88623,10.14225,12.08625,374.88623,12.08625,13104,0.002061
152,1186212.0,1997,6,22,0,357.02573,358.60522,15.123753,15.974251,358.60522,15.974251,7344,0.002983
153,1186871.0,1997,6,22,0,358.72675,359.45572,15.123753,16.21725,359.45572,16.21725,5472,0.002249
154,1178370.0,1997,6,22,0,372.09174,374.40024,9.048752,11.11425,374.40024,11.11425,20736,0.002915
155,1190467.0,1997,6,23,0,346.33374,349.37125,9.534752,11.84325,349.37125,11.84325,22608,0.003637
156,1189921.0,1997,6,23,0,349.12823,350.46472,11.60025,12.81525,350.46472,12.81525,11376,0.002286
157,1190839.0,1997,6,23,0,372.33472,373.79272,11.478752,12.57225,373.79272,12.57225,7200,0.002212
158,1191581.0,1997,6,23,0,367.35324,368.08224,15.245251,16.581753,368.08224,16.581753,5616,0.001075
159,1191893.0,1997,6,23,0,370.63373,371.97025,11.35725,12.936752,371.97025,12.936752,10656,0.004270
160,1196490.0,1997,6,24,0,352.65173,353.98822,12.32925,13.05825,353.98822,13.05825,5904,0.001428
161,1195849.0,1997,6,24,0,357.99774,359.33423,12.207752,13.179752,359.33423,13.179752,6768,0.002886
162,1202561.0,1997,6,25,0,346.57672,349.49274,10.62825,11.35725,349.49274,11.35725,11808,0.002987
163,1203457.0,1997,6,25,0,362.97925,363.82974,15.366753,16.21725,363.82974,16.21725,5184,0.002680
164,1202671.0,1997,6,25,0,364.68024,365.65222,15.002251,16.70325,365.65222,16.70325,11376,0.002739
165,1198009.0,1997,6,25,0,350.10022,351.55823,10.020752,10.62825,351.55823,10.62825,6192,0.002502
166,1204610.0,1997,6,25,0,362.49323,364.19424,12.81525,13.5442505,364.19424,13.5442505,5760,0.003072
167,1204625.0,1997,6,25,0,363.95123,364.80173,13.422752,14.516251,364.80173,14.516251,6480,0.004348
168,1210426.0,1997,6,26,0,352.65173,354.59573,10.506752,11.84325,354.59573,11.84325,9792,0.003272
169,1212410.0,1997,6,26,0,354.59573,355.56775,12.08625,13.05825,355.56775,13.05825,5472,0.002015
170,1211278.0,1997,6,26,0,354.59573,356.41824,14.273251,15.123753,356.41824,15.123753,6048,0.002726
171,1209536.0,1997,6,26,0,355.32474,357.14725,13.05825,14.3947525,357.14725,14.3947525,15264,0.002377
172,1209489.0,1997,6,26,0,344.26822,345.60474,10.263752,10.992752,345.60474,10.992752,6192,0.003428
173,1210066.0,1997,6,26,0,367.35324,369.05423,12.936752,13.422752,369.05423,13.422752,5328,0.002136
174,1205721.0,1997,6,26,0,349.85724,351.55823,10.506752,11.478752,351.55823,11.478752,7200,0.003893
175,1213019.0,1997,6,26,0,355.08173,356.05374,13.7872505,15.002251,356.05374,15.002251,7920,0.002752
176,1210549.0,1997,6,26,0,365.89523,367.47473,11.964752,12.81525,367.47473,12.81525,6192,0.004535
177,1210924.0,1997,6,26,0,357.02573,358.11923,12.450752,13.5442505,358.11923,13.5442505,9072,0.003733
178,1206009.0,1997,6,26,0,347.54874,348.76373,8.92725,10.263752,348.76373,10.263752,8928,0.002392
179,1209499.0,1997,6,27,0,345.11874,346.45523,9.048752,10.020752,346.45523,10.020752,8352,0.004658
180,1217765.0,1997,6,27,0,347.67023,349.00674,11.721752,13.7872505,349.00674,13.7872505,18000,0.003209
181,1216829.0,1997,6,27,0,369.41873,371.48422,10.14225,11.35725,371.48422,11.35725,7776,0.002275
182,1217476.0,1997,6,27,0,361.27823,363.58673,16.46025,17.432251,363.58673,17.432251,8064,0.003123
183,1217865.0,1997,6,27,0,372.82074,374.27875,12.207752,13.05825,374.27875,13.05825,5184,0.002002
184,1218407.0,1997,6,27,0,356.53973,357.75473,11.35725,12.08625,357.75473,12.08625,5184,0.002953
185,1220005.0,1997,6,27,0,347.06274,347.91324,11.60025,12.57225,347.91324,12.57225,6336,0.003084
186,1213744.0,1997,6,27,0,352.16574,353.38074,12.57225,13.179752,353.38074,13.179752,5184,0.005301
187,1213090.0,1997,6,27,0,349.49274,350.58624,9.89925,10.749752,350.58624,10.749752,5328,0.003673
188,1216178.0,1997,6,27,0,352.28723,353.01624,12.57225,13.665752,353.01624,13.665752,5616,0.000665
189,1222877.0,1997,6,28,0,344.51123,345.48325,13.30125,14.637753,345.48325,14.637753,5904,0.004265
190,1222283.0,1997,6,28,0,369.05423,370.99823,9.65625,10.749752,370.99823,10.749752,7776,0.002518
191,1218381.0,1997,6,28,0,346.09073,347.30573,9.534752,10.263752,347.30573,10.263752,5616,0.004307
192,1222586.0,1997,6,28,0,356.78275,359.21274,14.759251,16.94625,359.21274,16.94625,11376,0.002338
193,1222536.0,1997,6,28,0,345.36172,346.45523,9.65625,10.992752,346.45523,10.992752,6624,0.002818
194,1224018.0,1997,6,28,0,351.55823,352.89474,15.974251,16.70325,352.89474,16.70325,5472,0.002739
195,1222245.0,1997,6,28,0,352.16574,353.62372,9.777752,10.38525,353.62372,10.38525,6192,0.003467
196,1224027.0,1997,6,28,0,353.25925,354.96024,16.338753,16.70325,354.96024,16.70325,5472,0.001296
197,1220419.0,1997,6,28,0,352.16574,353.13773,14.3947525,15.488251,353.13773,15.488251,5904,0.002496
198,1224867.0,1997,6,29,0,345.24023,346.33374,10.749752,11.84325,346.33374,11.84325,5904,0.001081
199,1227694.0,1997,6,29,0,347.91324,349.61423,9.65625,10.87125,349.61423,10.87125,9792,0.003768
200,1228342.0,1997,6,29,0,368.93274,370.02625,13.665752,15.366753,370.02625,15.366753,10080,0.002083
201,1227378.0,1997,6,29,0,372.94223,374.88623,14.273251,15.366753,374.88623,15.366753,7344,0.002025
202,1226926.0,1997,6,29,0,353.01624,355.32474,11.35725,12.693752,355.32474,12.693752,8496,0.003801
203,1226943.0,1997,6,29,0,368.56824,370.26923,9.291752,10.14225,370.26923,10.14225,6480,0.004432
204,1226951.0,1997,6,29,0,369.90472,371.84872,14.3947525,15.245251,371.84872,15.245251,8784,0.002978
205,1225160.0,1997,6,29,0,342.08124,345.24023,11.478752,12.936752,345.24023,12.936752,15120,0.002016
206,1226933.0,1997,6,29,0,361.64273,362.97925,10.14225,11.478752,362.97925,11.478752,6912,0.003537
207,1227718.0,1997,6,29,0,353.13773,354.71722,9.777752,10.263752,354.71722,10.263752,5760,0.002303
208,1228459.0,1997,6,29,0,367.47473,368.68973,11.84325,12.57225,368.68973,12.57225,5328,0.003054
209,1223715.0,1997,6,29,0,373.42822,374.64325,10.506752,12.32925,374.64325,12.32925,14400,0.003340
210,1227768.0,1997,6,29,0,361.64273,362.85773,9.048752,10.14225,362.85773,10.14225,6480,0.004520
211,1229544.0,1997,6,29,0,346.21222,348.15622,14.516251,15.002251,348.15622,15.002251,5184,0.003177
212,1229558.0,1997,6,29,0,350.95074,352.28723,12.08625,12.81525,352.28723,12.81525,6768,0.004375
213,1225588.0,1997,6,29,0,351.31525,352.89474,14.030251,14.759251,352.89474,14.759251,5040,0.002945
214,1227827.0,1997,6,30,0,371.84872,372.57773,10.263752,11.11425,372.57773,11.11425,5472,0.002355
215,1233883.0,1997,6,30,0,359.33423,360.91373,13.5442505,14.151752,360.91373,14.151752,6624,0.001571
216,1233199.0,1997,6,30,0,368.81122,370.14774,9.17025,10.020752,370.14774,10.020752,6768,0.005642
217,1227850.0,1997,6,30,0,373.54974,374.64325,9.291752,10.506752,374.64325,10.506752,11088,0.003813
218,1233906.0,1997,6,30,0,366.38123,367.59622,16.46025,17.55375,367.59622,17.55375,5904,0.001561
219,1233913.0,1997,6,30,0,368.56824,369.66174,17.067749,17.918251,369.66174,17.918251,5472,0.002026
220,1233524.0,1997,6,30,0,357.39023,359.21274,11.964752,12.936752,359.21274,12.936752,6192,0.004180
221,1233903.0,1997,6,30,0,364.68024,365.65222,15.974251,16.94625,365.65222,16.94625,5184,0.002085
222,1235021.0,1997,6,30,0,354.96024,355.81073,9.41325,10.020752,355.81073,10.020752,5328,0.005399
223,1234679.0,1997,6,30,0,358.84824,359.94174,11.60025,12.32925,359.94174,12.32925,5616,0.002423
224,1232017.0,1997,6,30,0,370.75525,371.97025,12.57225,13.5442505,371.97025,13.5442505,6048,0.001715
225,1239530.0,1997,7,1,0,363.95123,365.53073,14.273251,15.488251,365.53073,15.488251,7344,0.001709
226,1244658.0,1997,7,2,0,349.37125,350.46472,11.964752,13.30125,350.46472,13.30125,6048,0.002136
227,1244293.0,1997,7,2,0,347.06274,348.39923,11.235752,11.964752,348.39923,11.964752,5472,0.002794
228,1245900.0,1997,7,2,0,351.92273,354.35272,16.21725,16.94625,354.35272,16.94625,8784,0.001849
229,1246392.0,1997,7,2,0,352.89474,354.59573,16.94625,17.675251,354.59573,17.675251,7344,0.001927
230,1241566.0,1997,7,2,0,356.17523,357.75473,10.992752,11.721752,357.75473,11.721752,7632,0.004464
231,1248229.0,1997,7,3,0,344.87573,346.57672,9.65625,11.11425,346.57672,11.11425,8784,0.004608
232,1249084.0,1997,7,3,0,347.42725,349.85724,10.749752,12.207752,349.85724,12.207752,21744,0.002206
233,1249460.0,1997,7,3,0,348.39923,354.23123,12.32925,14.030251,354.23123,14.030251,36288,0.003179
234,1250913.0,1997,7,3,0,351.07224,352.04422,9.777752,11.35725,352.04422,11.35725,8064,0.003806
235,1249846.0,1997,7,3,0,352.65173,353.86673,11.235752,12.08625,353.86673,12.08625,6624,0.004621
236,1248192.0,1997,7,3,0,345.11874,346.21222,10.992752,11.84325,346.21222,11.84325,6480,0.003719
237,1249441.0,1997,7,3,0,350.70773,351.80124,11.721752,12.81525,351.80124,12.81525,5040,0.002787
238,1250261.0,1997,7,3,0,349.49274,351.19373,13.30125,13.908752,351.19373,13.908752,5328,0.005027
239,1252141.0,1997,7,3,0,352.04422,353.25925,12.81525,13.5442505,353.25925,13.5442505,6192,0.000723
240,1251656.0,1997,7,3,0,352.40872,353.98822,14.516251,15.002251,353.98822,15.002251,5040,0.002530
241,1251661.0,1997,7,3,0,353.62372,355.08173,15.123753,16.46025,355.08173,16.46025,8928,0.001663
242,1256425.0,1997,7,4,0,357.87622,358.72675,15.609753,16.338753,358.72675,16.338753,5328,0.002569
243,1255411.0,1997,7,4,0,366.13824,368.81122,15.123753,17.432251,368.81122,17.432251,19296,0.001986
244,1249466.0,1997,7,4,0,355.81073,356.78275,10.749752,11.721752,356.78275,11.721752,6768,0.003350
245,1253291.0,1997,7,4,0,349.37125,351.07224,12.693752,14.151752,351.07224,14.151752,10512,0.001608
246,1252202.0,1997,7,4,0,349.37125,350.46472,14.637753,15.366753,350.46472,15.366753,5904,0.001559
247,1258496.0,1997,7,4,0,366.50275,368.20374,14.759251,15.731251,368.20374,15.731251,8496,0.002623
248,1258139.0,1997,7,4,0,355.93222,357.75473,14.030251,15.002251,357.75473,15.002251,9216,0.002787
249,1256487.0,1997,7,4,0,367.83923,368.81122,12.81525,13.422752,368.81122,13.422752,5904,0.003761
250,1253026.0,1997,7,4,0,349.37125,350.82922,11.478752,12.32925,350.82922,12.32925,6912,0.002534
251,1242528.0,1997,7,4,0,341.95975,345.11874,9.534752,11.35725,345.11874,11.35725,27504,0.003564
